Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Close Approach Date,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbiting Body,Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Equinox,Hazardous
2481984,2481984,18.0,0.6676594135,1.4929318344,667.6594134952,1492.931834393,0.4148641974,0.9276645469,2190.4837101717,4898.07047955,1996-09-08,842166000000,7.2652503417,26154.9012301854,16251.6384893894,0.1873533104,72.8804397583,28027656,17415578,Earth,73,2017-04-06 09:18:46,0,.161443,3.498,2458000.5,.4700461410005479,2.198995093863622,9.460561130701048,173.7526588753051,1191.063229994166,1.165365935913889,165.8028521931178,3.232624251813355,2457484.988370940993,155.813882745882,.3022509560653328,J2000,False
2429736,2429736,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,1996-09-15,842770800000,14.2353837522,51247.381507862,31843.1299152602,0.4001033161,155.6401977539,59854608,37191928,Earth,32,2017-04-06 09:20:56,0,.10431,5.779,2458000.5,.4156099429834553,1.044158573940587,12.61015126277415,64.76404948629143,389.7158913963528,.6101958885594539,321.1555306499532,1.478121259321721,2458152.248435633129,219.822403874297,.9237498596993806,J2000,False
3607400,3607400,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,1996-09-15,842770800000,10.6572030026,38365.9308092326,23839.0973964368,0.3673288542,142.8909301758,54951616,34145352,Earth,45,2017-06-17 06:17:07,0,.244072,2.896,2458000.5,.5954219083678534,3.020927488774799,16.58773327426189,157.1771656835485,1917.824570835075,1.222201078367601,208.8467678472883,4.819653899181997,2458121.669481312383,337.2549512943908,.1877126852344195,J2000,False
3690061,3690061,25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,1996-09-15,842770800000,11.4155053785,41095.8193624672,25535.3439810841,0.2157246939,83.9169082642,32271954,20052864,Earth,10,2017-04-06 08:38:31,7,.0607399,6.357,2458000.5,.2023680576037819,.9311372966414956,21.93629045073118,.9395301433872258,328.1852142191202,.7427048505577197,143.9691206911181,1.119569742725272,2458026.151085679076,331.8622581262852,1.096941557396422,J2000,False
3635077,3635077,23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,1996-09-22,843375600000,5.493440713,19776.3865668791,12288.2775309588,0.0638204426,24.8261528015,9547403,5932481,Earth,22,2017-04-06 08:46:03,5,.00595383,5.286,2458000.5,.23408163157833,1.194534303944522,3.718684574314978,59.05328027184399,476.8660078567918,.9149157651009031,245.9293020818884,1.47415284278814,2457924.766235596258,57.17361845077212,.7549290452007056,J2000,False
3685269,3685269,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,1996-09-22,843375600000,0.8739483443,3146.2140394318,1954.9350513347,0.4918220843,191.3188018799,73575536,45717720,Earth,14,2017-09-25 06:50:55,0,.236234,3.653,2458000.5,.4021955192091274,2.084463172600033,3.589637171323773,288.3602268411402,1099.233022617398,1.246101424623858,34.50321573174632,2.922824920576208,2457979.921271498960,6.73955577019888,.3275010781088065,J2000,False
3666628,3666628,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,1996-10-08,844758000000,24.7830838826,89219.1019775047,55437.2803370779,0.3870334914,150.5560302734,57899388,35977012,Earth,25,2017-04-06 08:41:56,4,.150177,3.754,2458000.5,.5669995233274169,1.865851037202332,11.92332145778663,125.5828604934636,930.9232548816497,.8079143885086434,169.5511301175526,2.923787685896021,2457774.409965307879,87.43192530893549,.3867128660845062,J2000,False
3710020,3710020,22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,1996-10-08,844758000000,13.7425234948,49473.0845812321,30740.6508054884,0.3625540733,141.0335388184,54237316,33701508,Earth,13,2017-04-06 08:35:45,2,.0658399,5.819,2458000.5,.3844626785895445,1.040634486818409,7.552076460261987,134.0853233907836,387.7445912722043,.6405493645835477,223.7706630428485,1.440719609053271,2458108.588046159068,259.6460621421086,.928446219762413,J2000,False
3719227,3719227,26.2,0.0152951935,0.0342010925,15.2951935344,34.201092472,0.0095039897,0.021251567,50.1810827555,112.2083122258,1996-10-08,844758000000,8.1019731991,29167.103516679,18123.3038490164,0.1611431102,62.6846694946,24106666,14979188,Earth,13,2017-04-06 08:33:44,4,.0163424,6.213,2458000.5,.1228259560074111,.9693437083297723,9.504144316652349,237.1186610361183,348.5901574934982,.850283140654399,233.7026099162035,1.088404276005146,2458096.980544107537,260.3615129914813,1.032731396057029,J2000,False
3729840,3729840,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,1996-10-08,844758000000,3.7966557833,13667.960819822,8492.7393216278,0.3903024285,151.8276367188,58388412,36280876,Earth,15,2017-04-06 08:31:26,4,.239855,4.646,2458000.5,.1380916525727645,1.439956494904794,7.804912590569803,90.27375537791602,631.1353175588878,1.241110522890505,221.2258995416024,1.638802466919082,2457843.472658936919,89.56849856122142,.5704006573303677,J2000,False
3767934,3767934,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004,1996-10-08,844758000000,10.422149823,37519.7393629436,23313.306939158,0.2321366635,90.3011627197,34727152,21578452,Earth,6,2017-04-06 08:20:25,6,.0420615,6.246,2458000.5,.1154436097459024,.9648489897048457,4.606094916096338,112.269154432338,346.1684205352473,.8534633394736313,144.7928664123593,1.07623463993606,2457894.197332693691,110.5501194219268,1.039956213924327,J2000,False
3062448,3062448,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,1996-10-15,845362800000,14.1177980844,50824.0731038119,31580.1025349769,0.2964449725,115.3171005249,44347540,27556282,Earth,11,2017-04-06 09:16:47,6,.184462,3.175,2458000.5,.5262399730945583,2.49634475184854,22.14157143328714,196.7702968701624,1440.639341364723,1.182668356801022,181.5849458830121,3.810021146896057,2457577.821714981021,105.622676153413,.2498890524945477,J2000,False
3704267,3704267,25.6,0.0201629919,0.0450858206,20.1629919443,45.0858206172,0.0125286985,0.0280150214,66.1515504905,147.9193637137,1996-10-15,845362800000,10.6575875694,38367.3152497669,23839.9576339455,0.2484575807,96.6500015259,37168724,23095576,Earth,8,2017-04-06 08:36:13,6,.050429,4.715,2458000.5,.296956866619405,1.391801346890149,8.544305599579635,301.2058807137637,599.7417817191515,.9784963799609828,132.3940465217097,1.805106313819315,2458200.603165515945,239.8864081484422,.6002583294564954,J2000,False
3752574,3752574,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996,1996-10-15,845362800000,8.0744753486,29068.1112548137,18061.7939071925,0.2258126032,87.8411026001,33781084,20990592,Earth,14,2017-07-04 06:19:26,5,.0109807,6.540,2458000.5,.1426417864004464,.9090377197535343,9.584061344440503,222.588971656164,316.5711131233832,.7793709555025018,152.5387018359882,1.038704484004567,2457954.804290547423,51.96448671713174,1.137185248673307,J2000,False
2065679,2065679,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,1996-10-22,845967600000,5.9702516366,21492.9058919391,13354.8558860218,0.1504907471,58.5409011841,22513096,13988989,Earth,87,2017-09-28 06:49:19,0,.014081,6.495,2458000.5,.2647923813830853,.9150848909019338,1.299779773515747,178.2269959178986,319.7352390754124,.67277738347233,14.89636077699754,1.157392398331538,2457869.688731147636,147.2845374286194,1.125931570886657,J2000,True
3279740,3279740,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,1996-10-22,845967600000,28.4314268852,102353.1367867204,63598.2587995041,0.4154957886,161.6278533936,62157284,38622748,Earth,16,2017-04-06 09:10:53,6,.0223565,5.664,2458000.5,.5751418981914321,1.029762031716671,32.96837721388167,252.7712717747759,381.6838104842295,.4375027421096789,239.1063115967533,1.622021321323663,2458047.791913343934,315.3947840171238,.9431890745988939,J2000,True
3458581,3458581,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,1996-10-22,845967600000,24.5299014074,88307.6450666036,54870.9364581905,0.3201337673,124.5320358276,47891332,29758294,Earth,16,2017-04-06 09:00:42,2,.318245,2.808,2458000.5,.5925624366460417,2.688137642562123,41.08370494090043,37.88716226368044,1609.813927842703,1.095248251045565,296.5642038548451,4.28102703407868,2458366.105539685356,278.2402437882319,.2236283298172433,J2000,False
3550075,3550075,27.6,0.0080270317,0.0179489885,8.0270316728,17.948988478,0.0049877647,0.0111529809,26.3354065935,58.8877593581,1996-10-22,845967600000,15.2296111406,54826.6001062504,34067.1171604643,0.0583296523,22.6902351379,8725992,5422080,Earth,15,2017-04-06 08:56:07,5,.00262576,2.934,2458000.5,.6811402669582243,2.789499927346585,4.552909818436204,217.8391865229604,1701.719433610778,.8894592021537847,223.7746477489298,4.689540652539384,2457236.954709828849,161.5285687126289,.2115507367957463,J2000,False
3735678,3735678,23.3,0.058150704,0.130028927,58.1507039646,130.0289270043,0.0361331611,0.0807962044,190.7831555951,426.6041048727,1996-10-22,845967600000,16.7190712641,60188.6565508298,37398.8905107087,0.2533048404,98.5355834961,37893864,23546156,Earth,15,2017-04-06 08:30:16,6,.0485347,7.021,2458000.5,.3300272165303476,.8298855011061081,4.977297292677525,143.8828765846776,276.1376932132466,.5560006991371665,102.3412275502733,1.10377030307505,2458042.420887140630,305.3478473184306,1.303697426493641,J2000,False
3346470,3346470,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,1996-10-22,845967600000,4.3868556408,15792.6803067136,9812.9573828021,0.3147869233,122.4521102905,47091452,29261272,Earth,16,2017-04-06 09:08:01,0,.275615,3.499,2458000.5,.4324848567211262,2.23544841835612,7.669155323448742,9.64025703181016,1220.802490848324,1.268650829435906,18.1204002541054,3.202246007276335,2457696.686369463151,89.59099265702127,.2948879959688152,J2000,False
3774566,3774566,24.771,0.0295362242,0.0660450052,29.5362242448,66.04500521,0.0183529532,0.0410384509,96.9036259512,216.6830948931,1996-10-22,845967600000,14.0941119936,50738.8031769125,31527.1191184543,0.1875383683,72.9524230957,28055342,17432780,Earth,7,2017-05-13 06:43:37,6,.00110762,5.238,2458000.5,.2898466862462304,1.201587166856475,9.531888215277331,51.05078793359044,481.0955600553713,.8533111083071299,252.2569134231705,1.549863225405821,2457943.139473665754,42.92242788096369,.748292085586003,J2000,False
2363505,2363505,18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807,1996-11-08,847440000000,21.6552973305,77959.0703897071,48440.7345985377,0.4130720152,160.6850128174,61794696,38397444,Earth,236,2017-04-06 09:22:44,0,.0345132,7.388,2455026.5,.3367760294257492,.7813002455679843,3.794750521346799,188.8616900718955,252.2466272629769,.5181770510762358,59.28970787934009,1.044423440059733,2455117.282730524735,230.4371854501246,1.427174681803321,J2000,True
3393169,3393169,20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852,1996-11-08,847440000000,25.580738937,92090.6601731651,57221.5549281536,0.3942025636,153.3448028564,58971864,36643416,Earth,36,2017-04-06 09:05:19,1,.0113181,5.346,2458000.5,.3647240866394673,1.145920073430122,22.85879765054557,62.71807742955433,448.0535447937345,.7279754212864895,91.29045438558077,1.563864725573755,2458076.352950963416,299.0540200738716,.803475397490113,J2000,True
3599867,3599867,22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,1996-11-08,847440000000,7.1377286599,25695.8231755749,15966.3852392899,0.2448119667,95.2318572998,36623348,22756694,Earth,23,2017-04-06 08:50:48,3,.113978,6.253,2458000.5,.2242378150973576,.9586175964783185,9.498665893063539,159.7975135152915,342.8202931030539,.7436592811301399,200.0414759671872,1.173575911826497,2457900.040892122624,105.493401538467,1.050112864502399,J2000,False
3761196,3761196,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,1996-11-08,847440000000,12.0993091698,43557.5130113581,27064.9446819742,0.2426800529,94.4025421143,36304420,22558520,Earth,16,2017-08-29 06:19:35,2,.150454,5.836,2458000.5,.1757576252161147,1.035272332954641,22.73246377016405,214.2574778900386,384.7515151187496,.8533153262625865,353.2022011640011,1.217229339646695,2457865.504480731404,126.3110995721358,.9356688300210845,J2000,False
3763275,3763275,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,0.0109120402,0.0244000636,57.6155918963,128.8323800441,1996-11-08,847440000000,12.9101146802,46476.4128486746,28878.6355281112,0.1046275661,40.7001228333,15652061,9725740,Earth,7,2017-04-06 08:22:30,6,.00794797,5.871,2458000.5,.3248996908406564,1.034555126707821,4.181620160743995,44.14761718469538,384.3517675586699,.6984284858828337,107.8931966002987,1.370681767532808,2458157.759534079291,212.7041188644909,.9366419784840648,J2000,False
2003362,2003362,18.3,0.5815070396,1.30028927,581.5070396458,1300.2892700427,0.3613316107,0.807962044,1907.8315559515,4266.0410487267,1996-11-15,848044800000,11.2416326086,40469.8773908664,25146.4079821192,0.4450184079,173.1121673584,66573808,41367044,Earth,23,2017-04-06 09:30:43,1,.013395,6.017,2458000.5,.4685677328906181,.9895267061027037,9.91682854015037,152.4478065215989,359.5337847595645,.5258664207894388,55.04820444943432,1.453186991415969,2458083.859959691524,276.5319456445037,1.001296721643968,J2000,True
2451157,2451157,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,1996-11-22,848649600000,4.7788500989,17203.8603561592,10689.8097863035,0.320123032,124.5278625488,47889728,29757296,Earth,56,2017-04-06 09:20:08,0,.038564,5.002,2458000.5,.2796356553881334,1.284726356246116,4.018333579045009,56.55064068847044,531.8808786931139,.9254710596228247,95.63323115695029,1.643981652869407,2457952.375551306277,32.5727098374152,.6768432828127927,J2000,True
3263449,3263449,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,1996-11-22,848649600000,13.2562338952,47722.4420228136,29652.869600231,0.2446318035,95.1617660522,36596396,22739946,Earth,53,2017-04-06 09:11:48,0,.0282257,7.498,2458000.5,.4103628789589713,.7596268232298126,21.46264607789045,85.62662817845356,241.8237015082135,.4479041731147691,157.56762762654,1.071349473344856,2458046.364879770737,291.7215119341616,1.488687824041816,J2000,True
3733300,3733300,22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,1996-11-22,848649600000,18.3965306839,66227.510461874,41151.1994867128,0.3207319199,124.7647094727,47980812,29813894,Earth,18,2017-04-06 08:30:55,7,.0108586,7.987,2458000.5,.4225945189174068,.7081644068402426,17.02388906962631,41.66169657860578,217.6704971201294,.4088980100171595,186.5069970122773,1.007430803663326,2458098.769693724322,197.4741170309744,1.653875949028227,J2000,False
3551168,3551168,28.2,0.0060891262,0.0136157002,6.0891262211,13.6157001539,0.0037836064,0.0084604012,19.9774488711,44.6709336928,1996-12-08,850032000000,3.9000403824,14040.1453764829,8724.0003312929,0.0944676639,36.74792099,14132161,8781318,Earth,14,2017-04-06 08:55:47,4,.00510293,5.972,2458000.5,.02714061853412457,1.023172313369471,1.475543069475834,46.16888947884351,378.0259352800659,.9954027839176326,341.7634317144447,1.05094184282131,2458136.284575147264,230.6902291854664,.9523156122430829,J2000,False
3579081,3579081,20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557,1996-12-08,850032000000,6.2758317729,22592.9943823069,14038.4080927173,0.1423737382,55.3833847046,21298808,13234466,Earth,84,2017-04-06 08:52:42,0,.108953,3.292,2458000.5,.5492398315651376,2.408200061933614,5.841503075896216,227.4017921353137,1365.014521919459,1.085520665542042,206.8436531521558,3.730879458325186,2458631.806822714239,193.5032686263715,.2637334579369708,J2000,False
3655869,3655869,27.5,0.008405334,0.0187948982,8.4053340207,18.7948982439,0.0052228308,0.0116786047,27.5765560686,61.6630539546,1996-12-08,850032000000,9.0215003446,32477.4012406669,20180.1941209022,0.3980618038,154.8460388184,59549200,37002156,Earth,6,2017-04-06 08:42:57,6,.00196446,5.818,2458000.5,.2587352524863429,1.041760803590794,17.83523236683973,290.1799253083974,388.3742668083705,.7722205590433545,272.8453849897361,1.311301048138234,2457901.771833555107,91.51517738866647,.9269409195373627,J2000,False
3736504,3736504,26.2,0.0152951935,0.0342010925,15.2951935344,34.201092472,0.0095039897,0.021251567,50.1810827555,112.2083122258,1996-12-08,850032000000,16.6243618985,59847.7028345579,37187.0351307285,0.3809893062,148.2048492432,56995192,35415168,Earth,18,2017-04-06 08:29:56,3,.00516848,6.195,2458000.5,.1638589907580913,.9740370580130292,2.320776165997088,278.5887749633199,351.1249151622776,.8144323287260338,274.7220909126839,1.133641787300024,2458163.985822029127,192.3818863629058,1.025276146620415,J2000,False
3736387,3736387,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,1996-12-08,850032000000,10.8522553181,39068.1191450912,24275.4099210152,0.2897507466,112.7130432129,43346096,26934016,Earth,13,2017-04-06 08:30:03,2,.0679351,6.311,2458000.5,.2757898058808471,.9388650495368165,19.74382384323929,58.63805153976577,332.279222165562,.6799356397767461,225.5447936950166,1.197794459296887,2457930.877645703790,75.43067960519984,1.083426154827778,J2000,False
